"","D2_indiv","D1_indiv","logl_ratio","num_loc"
"63051","M145642","M145810",-10.7956226738095,93
"63052","M145642","M145811",-10.4428281125465,94
"63053","M145642","M145812",-18.2730653646264,89
"63054","M145642","M145813",-7.8897691457132,92
"63055","M145642","M145814",-8.63835203894658,94
"63056","M145642","M145815",-4.70692297673866,93
"63057","M145642","M145816",-3.23277264295355,94
"63058","M145642","M145817",-20.5419961828945,94
"63059","M145642","M145818",-9.83023764701773,94
"63060","M145642","M145819",-14.4758215722598,94
"63061","M145642","M145820",-16.7535750474733,93
"63062","M145642","M145821",-8.06522293495395,93
"63063","M145642","M145822",-2.25916852886692,93
"63064","M145642","M145823",-5.46155174524773,93
"63065","M145642","M145824",-8.0271671458929,93
"63066","M145642","M145825",-6.02446160412649,91
"63067","M145642","M145826",-22.0790861082534,93
"63068","M145642","M145827",-20.9978021579184,92
"63069","M145642","M145828",-26.0919993131968,94
"63070","M145642","M145829",-4.8980481768593,94
"63071","M145642","M145830",-11.6076240185666,94
"63072","M145642","M145831",-3.54950363765738,94
"63073","M145642","M145832",-16.1406932119167,94
"63074","M145642","M145833",-12.5828083895134,94
"63075","M145642","M145834",-18.2031299933035,94
"63076","M145642","M145835",-8.58466612402627,94
"63077","M145642","M145836",-20.5978823152748,94
"63078","M145642","M145837",-12.8605007672536,94
"63079","M145642","M145838",-19.428678426352,93
"63080","M145642","M145839",-20.0067928782411,93
"63081","M145642","M145840",-10.9566435586215,94
"63082","M145642","M145841",-24.0355344952962,94
"63083","M145642","M145842",-14.8918518415378,94
"63084","M145642","M145843",-15.6843679430588,94
"63085","M145642","M145844",-17.8800293299014,93
"63086","M145642","M145845",-11.7417288312889,94
"63087","M145642","M145846",-18.2417193556497,94
"63088","M145642","M145847",-8.222152660285,94
"63089","M145642","M145848",-13.1635185892577,94
"63090","M145642","M145849",-13.7767745486794,93
"63091","M145642","M145850",-14.9827369684031,94
"63092","M145642","M145851",-15.5022807534755,94
"63093","M145642","M145852",-12.0037428757218,94
"63094","M145642","M145853",-11.1576427504033,94
"63095","M145642","M145854",-17.8049244756221,93
"63096","M145642","M145855",-11.8724600360113,94
"63097","M145642","M145856",-6.69419459685567,94
"63098","M145642","M145857",-19.9060146283754,93
"63099","M145642","M145858",-8.23592364507343,94
"63100","M145642","M145859",-16.4943362498745,94
"63101","M145642","M145860",-7.64827667459329,93
"63102","M145642","M145861",-23.6102392187308,94
"63103","M145642","M145862",-13.5937660806596,94
"63104","M145642","M145863",-6.58545215704332,93
"63105","M145642","M145864",-14.4379054565952,92
"63106","M145642","M145865",-10.3258289169595,94
"63107","M145642","M145866",-21.176530759954,93
"63108","M145642","M145867",-12.8351193415577,94
"63109","M145642","M145868",-9.4116062682143,94
"63110","M145642","M145869",-14.0514206329878,94
"63111","M145642","M145870",-16.0834618359516,94
"63112","M145642","M145871",-13.3446224259003,93
"63113","M145642","M145872",-14.8711719030073,94
"63114","M145642","M145873",-7.15279713220126,90
"63115","M145642","M145874",-12.9160040749983,93
"63116","M145642","M145875",-13.3602562661378,94
"63117","M145642","M145876",-13.2999797107089,94
"63118","M145642","M145877",-9.40374698310745,94
"63119","M145642","M145878",-12.2008710440106,94
"63120","M145642","M145879",-9.44299075141251,94
"63121","M145642","M145880",-16.413809499204,94
"63122","M145642","M145881",-22.2496296392111,94
"63123","M145642","M145882",-13.4946213027452,94
"63124","M145642","M145883",-16.6439996467243,94
"63125","M145642","M145884",-11.1501853985039,92
"63126","M145642","M145885",-9.36450782767343,93
"63127","M145642","M145886",-11.0952616229138,93
"63128","M145642","M145887",-8.72431653198841,94
"63129","M145642","M145888",-14.4825041726157,92
"63130","M145642","M145889",-13.0480426296973,94
"63131","M145642","M145890",-15.4626508453773,94
"63132","M145642","M145891",-10.0435939264751,94
"63133","M145642","M145892",-9.51461215682889,94
"63134","M145642","M145893",-6.67860783792515,94
"63135","M145642","M145894",-12.9925596517931,93
"63136","M145642","M145895",-14.0554367373287,94
"63137","M145642","M145896",-13.1443349185359,92
"63138","M145642","M145897",-8.07634845897388,94
"63139","M145642","M145898",-12.6889785583535,94
"63140","M145642","M145899",-9.07014984494364,93
"63141","M145642","M145900",-15.7115012306976,94
"63142","M145642","M145901",-5.8618395468167,94
"63143","M145642","M145902",-13.6279017455297,92
"63144","M145642","M145903",-13.214087900595,94
"63145","M145642","M145904",-17.7454703762369,93
"63146","M145642","M145905",-6.25169394569158,94
"63147","M145642","M145906",-11.681800780026,94
"63148","M145642","M145907",-13.7721566677908,94
"63149","M145642","M145908",-8.21769153775433,93
"63150","M145642","M145909",-20.4410113869755,94
"63151","M145642","M145910",2.08925259406153,93
"63152","M145642","M145911",-14.5798638255565,92
"63153","M145642","M145912",-15.4016566688456,93
"63154","M145642","M145913",-12.7729843903184,94
"63155","M145642","M145914",-25.6477579101443,94
"63156","M145642","M145915",-7.80355370520891,94
"63157","M145642","M145916",-14.0192380719069,94
"63158","M145642","M145917",-15.4527878830069,94
"63159","M145642","M145918",-5.05591784270277,94
"63160","M145642","M145919",-7.99126164670779,85
"63161","M145642","M145920",-10.8561169221596,93
"63162","M145642","M145921",-15.0712882900382,92
"63163","M145642","M145922",-12.5701284703618,94
"63164","M145642","M145923",-14.2238636033683,93
"63165","M145642","M145924",-4.13872664707887,94
"63166","M145642","M145925",-15.0064100720127,94
"63167","M145642","M145926",-10.282536528363,94
"63168","M145642","M145927",-17.2858540269059,94
"63169","M145642","M145928",-16.6540944326633,93
"63170","M145642","M145929",-14.0794574313378,92
"63171","M145642","M145930",-10.942800103538,93
"63172","M145642","M145931",-9.56276387303943,93
"63173","M145642","M145932",-20.8334731757669,94
"63174","M145642","M145933",-16.4490150994282,91
"63175","M145642","M145934",-20.1291827187615,94
"63176","M145642","M145935",-12.6020705914584,94
"63177","M145642","M145936",-16.0389562812231,94
"63178","M145642","M145937",-17.0784571853644,94
"63179","M145642","M145938",-14.280968301687,93
"63180","M145642","M145939",-13.1388505347643,94
"63181","M145642","M145940",-8.45072775326579,94
"63182","M145642","M145941",-20.4418499086042,94
"63183","M145642","M145942",-11.109738128671,93
"63184","M145642","M145943",-18.6177683722161,93
"63185","M145642","M145944",-17.1435367563937,93
"63186","M145642","M145945",-15.3017333037163,94
"63187","M145642","M145946",-4.93348665389931,94
"63188","M145642","M145947",-12.8270435490131,92
"63189","M145642","M145948",-13.5472879554911,92
"63190","M145642","M145949",-8.38506608571393,93
"63191","M145642","M145950",-7.12781355332578,92
"63192","M145642","M145951",-20.7034820236324,94
"63193","M145642","M145952",-10.2381089959744,93
"63194","M145642","M145953",-17.3207755674491,94
"63195","M145642","M145954",-11.3801283326296,93
"63196","M145642","M145955",-23.9165633569007,94
"63197","M145642","M145956",-14.4768491350042,94
"63198","M145642","M145957",-18.1153311523152,93
"63199","M145642","M145958",-11.4843291849448,94
"63200","M145642","M145959",-11.8789112604323,93
"63201","M145642","M145960",-12.0014107692004,91
"63202","M145642","M145961",-8.78392800470552,92
"63203","M145642","M145962",-20.5773894073163,93
"63204","M145642","M145963",-20.0862878690788,94
"63205","M145642","M145964",-9.4552948218329,93
"63206","M145642","M145965",-8.53292004354746,82
"63207","M145642","M145966",-15.7740045453876,94
"63208","M145642","M145967",-9.07333372966224,94
"63209","M145642","M145968",-14.7122876879598,94
"63210","M145642","M145969",-7.58127885996502,82
"63211","M145642","M145970",-13.8102477483669,81
"63212","M145642","M145971",-15.6764065686753,94
"63213","M145642","M145972",-11.5907726311179,90
"63214","M145642","M145973",-6.70917162548605,91
"63215","M145642","M145974",-9.38763647135485,94
"63216","M145642","M145975",-6.14173557796536,93
"63217","M145642","M145976",-22.1874868403449,91
"63218","M145643","M145644",-22.02011618268,94
"63219","M145643","M145645",-11.0897983503162,95
"63220","M145643","M145646",-18.042493886854,95
"63221","M145643","M145647",-16.6171697366808,95
"63222","M145643","M145648",-9.40531915357746,93
"63223","M145643","M145649",-9.66299302930716,95
"63224","M145643","M145650",-14.2502400139659,95
"63225","M145643","M145651",-16.5061061682943,95
"63226","M145643","M145652",-12.6644301129202,95
"63227","M145643","M145653",-25.0639606313422,95
"63228","M145643","M145654",-7.39846826468735,95
"63229","M145643","M145655",-8.36064639738067,95
"63230","M145643","M145656",-9.07917190854287,94
"63231","M145643","M145657",-25.7581179544247,94
"63232","M145643","M145658",-14.3821035976816,94
"63233","M145643","M145659",-13.0138578312083,95
"63234","M145643","M145660",-10.8210745697565,94
"63235","M145643","M145661",-14.7605952271498,95
"63236","M145643","M145662",-8.15614996187654,95
"63237","M145643","M145663",-19.7008848369862,95
"63238","M145643","M145664",-4.95194188842688,95
"63239","M145643","M145665",-9.85743203805672,95
"63240","M145643","M145666",-10.6522329465611,95
"63241","M145643","M145667",-20.4648984171377,95
"63242","M145643","M145668",-7.31501818008943,92
"63243","M145643","M145669",-14.1839415195875,94
"63244","M145643","M145670",-17.4475512381881,94
"63245","M145643","M145671",-16.7843756462743,95
"63246","M145643","M145672",-14.0641630954337,95
"63247","M145643","M145673",-16.3325942635135,95
"63248","M145643","M145674",-17.0683497819145,95
"63249","M145643","M145675",-13.6572952772522,95
"63250","M145643","M145676",-7.34449260760516,95
"63251","M145643","M145677",-6.60900044108998,95
"63252","M145643","M145678",-10.0589571608304,95
"63253","M145643","M145679",-8.57421249299873,61
"63254","M145643","M145680",-10.3354482907459,95
"63255","M145643","M145681",-11.7341194301602,86
"63256","M145643","M145682",-16.3267323021491,94
"63257","M145643","M145683",-14.0670661302779,94
"63258","M145643","M145684",-0.617500611975552,95
"63259","M145643","M145685",-7.31483233118971,95
"63260","M145643","M145686",-5.57451413953801,94
"63261","M145643","M145687",-10.13494712888,94
"63262","M145643","M145688",-16.2253610296865,95
"63263","M145643","M145689",-10.3415847262264,95
"63264","M145643","M145690",-5.71635214750264,95
"63265","M145643","M145691",-16.3069284132754,95
"63266","M145643","M145692",-15.6369196660607,93
"63267","M145643","M145693",-17.5707420024793,95
"63268","M145643","M145694",-16.5847784421027,94
"63269","M145643","M145695",-17.6242252055841,95
"63270","M145643","M145696",-16.2694347875611,95
"63271","M145643","M145697",-17.9678071920626,93
"63272","M145643","M145698",-3.48868432701021,92
"63273","M145643","M145699",-14.5738221550698,93
"63274","M145643","M145700",-12.9016993618799,93
"63275","M145643","M145701",-21.1445234856223,95
"63276","M145643","M145702",-7.6509745504582,91
"63277","M145643","M145703",-10.2729802318295,94
"63278","M145643","M145704",-8.80948750366016,95
"63279","M145643","M145705",-9.2234113721837,95
"63280","M145643","M145706",-12.4489411304666,95
"63281","M145643","M145707",-20.261841272707,95
"63282","M145643","M145708",-9.25943792233688,91
"63283","M145643","M145709",-18.1184741671981,94
"63284","M145643","M145710",-7.26565246439862,93
"63285","M145643","M145711",-19.5395327920741,94
"63286","M145643","M145712",-11.5499298926941,95
"63287","M145643","M145713",-11.0480968822479,94
"63288","M145643","M145714",-16.8366735825528,94
"63289","M145643","M145715",-11.5932990387603,93
"63290","M145643","M145716",-11.9978885863651,94
"63291","M145643","M145717",-16.7579049983905,95
"63292","M145643","M145718",-11.2584403551986,93
"63293","M145643","M145719",-10.0218542652033,94
"63294","M145643","M145720",-22.1707474585015,94
"63295","M145643","M145721",-14.1742661065491,95
"63296","M145643","M145722",-21.5532989851948,93
"63297","M145643","M145723",-25.9141877373056,94
"63298","M145643","M145724",-12.0876357566546,94
"63299","M145643","M145725",-6.50574858233353,93
"63300","M145643","M145726",-8.06445746352054,92
"63301","M145643","M145727",-17.2427937169289,93
"63302","M145643","M145728",-14.6372802364443,94
"63303","M145643","M145729",-12.6283487700807,82
"63304","M145643","M145730",-13.4746429506562,95
"63305","M145643","M145731",-6.38163389060224,95
"63306","M145643","M145732",-16.9535852506555,94
"63307","M145643","M145733",-6.22511348134967,94
"63308","M145643","M145734",-11.3136447116053,92
"63309","M145643","M145735",-18.5198778264323,94
"63310","M145643","M145736",-13.1696751259296,93
"63311","M145643","M145737",-13.6071346812658,92
"63312","M145643","M145738",-16.3474996277049,95
"63313","M145643","M145739",-16.366262816913,94
"63314","M145643","M145740",-12.8266502619513,95
"63315","M145643","M145741",-13.8022967534037,95
"63316","M145643","M145742",-9.03744818686063,94
"63317","M145643","M145743",-13.8620313663497,95
"63318","M145643","M145744",-8.65239645540798,94
"63319","M145643","M145745",-14.8677258578584,92
"63320","M145643","M145746",-21.440813632937,95
"63321","M145643","M145747",-23.0705424599879,95
"63322","M145643","M145748",-10.7995339635576,93
"63323","M145643","M145749",-19.6994552664183,93
"63324","M145643","M145750",-11.9420794176062,95
"63325","M145643","M145751",-13.5796313228967,93
"63326","M145643","M145752",-17.0351072631032,95
"63327","M145643","M145753",-7.22082415738081,95
"63328","M145643","M145754",-11.1142896081564,95
"63329","M145643","M145755",-8.75838741795514,93
"63330","M145643","M145756",-9.98782670574201,93
"63331","M145643","M145757",-12.8701850515063,95
"63332","M145643","M145758",-11.0211663591642,93
"63333","M145643","M145759",-14.1656595255991,95
"63334","M145643","M145760",-16.3511301756334,94
"63335","M145643","M145761",-18.8889301631834,92
"63336","M145643","M145762",-18.2295082464825,95
"63337","M145643","M145763",-18.8968434849658,93
"63338","M145643","M145764",-12.5422518773498,94
"63339","M145643","M145765",-12.7849098604297,95
"63340","M145643","M145766",-14.1120644183328,91
"63341","M145643","M145767",-18.1323362790474,93
"63342","M145643","M145768",-14.2524201775471,95
"63343","M145643","M145769",-10.0448116671014,81
"63344","M145643","M145770",-11.0018477630201,94
"63345","M145643","M145771",-14.5020989855354,93
"63346","M145643","M145772",-6.02433824271224,72
"63347","M145643","M145773",-13.6329065569224,92
"63348","M145643","M145774",-15.1631068953438,92
"63349","M145643","M145775",-16.6073186766366,92
"63350","M145643","M145776",-17.5435990910429,94
"63351","M145643","M145777",-16.5854649925626,93
"63352","M145643","M145778",-10.2700999058633,94
"63353","M145643","M145779",-9.78797281518531,93
"63354","M145643","M145780",-12.0810687347774,94
"63355","M145643","M145781",-12.7167987441859,95
"63356","M145643","M145782",-24.4833285170284,94
"63357","M145643","M145783",-21.0646175288262,92
"63358","M145643","M145784",-21.9195000877029,94
"63359","M145643","M145785",-23.9323328238642,94
"63360","M145643","M145786",-15.5086453839712,95
"63361","M145643","M145787",-17.1865398506685,94
"63362","M145643","M145788",-19.5619512143872,94
"63363","M145643","M145789",-28.2439683121701,93
"63364","M145643","M145790",-24.3910233311794,93
"63365","M145643","M145791",-20.7882326960796,94
"63366","M145643","M145792",-24.9151874580256,95
"63367","M145643","M145793",-17.9058856746423,95
"63368","M145643","M145794",-19.9689375970446,95
"63369","M145643","M145795",-23.9848574528187,95
"63370","M145643","M145796",-23.5829570388834,94
"63371","M145643","M145797",-22.1854239117224,95
"63372","M145643","M145798",-24.7888872608784,95
"63373","M145643","M145799",-16.7719289354228,94
"63374","M145643","M145800",-21.7638802043595,95
"63375","M145643","M145801",-16.8472825086649,95
"63376","M145643","M145802",-28.4007994501245,94
"63377","M145643","M145803",-27.8313333912732,95
"63378","M145643","M145804",-14.5091658075432,95
"63379","M145643","M145805",-18.4824414284179,94
"63380","M145643","M145806",-16.3412926771051,95
"63381","M145643","M145807",-23.4492819792081,95
"63382","M145643","M145808",-19.7138662974414,94
"63383","M145643","M145809",-26.0608183111796,95
"63384","M145643","M145810",-21.4590234821871,94
"63385","M145643","M145811",-21.3447921109837,95
"63386","M145643","M145812",-19.5701544663167,89
"63387","M145643","M145813",-24.5962201693978,93
"63388","M145643","M145814",-21.8007621438833,95
"63389","M145643","M145815",-24.1295787134959,94
"63390","M145643","M145816",-24.3442983187966,95
"63391","M145643","M145817",-17.9707990990214,95
"63392","M145643","M145818",-23.4521420980676,95
"63393","M145643","M145819",-25.9776583670413,95
"63394","M145643","M145820",-14.6406284962507,94
"63395","M145643","M145821",-24.9856332554616,94
"63396","M145643","M145822",-18.2275993158915,94
"63397","M145643","M145823",-12.7807612673735,93
"63398","M145643","M145824",-24.5299670379588,94
"63399","M145643","M145825",-16.584587282041,92
"63400","M145643","M145826",-18.9113264837193,94
"63401","M145643","M145827",-21.1241270085148,93
"63402","M145643","M145828",-22.1582457078785,95
"63403","M145643","M145829",-19.2281685744157,94
"63404","M145643","M145830",-27.1665647862514,95
"63405","M145643","M145831",-21.2916533957286,95
"63406","M145643","M145832",-19.1932974097307,95
"63407","M145643","M145833",-24.6010576406805,95
"63408","M145643","M145834",-10.537724415154,95
"63409","M145643","M145835",-4.11974624609415,95
"63410","M145643","M145836",-21.8409466473372,95
"63411","M145643","M145837",-30.7170783462066,95
"63412","M145643","M145838",-18.9929045080779,94
"63413","M145643","M145839",-9.53780096973354,94
"63414","M145643","M145840",-17.9076839384488,95
"63415","M145643","M145841",-16.6117594334723,95
"63416","M145643","M145842",-26.2771264549706,95
"63417","M145643","M145843",-20.0498703473877,95
"63418","M145643","M145844",-20.0526445948407,94
"63419","M145643","M145845",-14.0055481527574,95
"63420","M145643","M145846",-23.9681205704817,95
"63421","M145643","M145847",-15.9519781186281,95
"63422","M145643","M145848",-14.0623657339495,95
"63423","M145643","M145849",-18.0314200333269,94
"63424","M145643","M145850",-10.3949422217741,95
"63425","M145643","M145851",-2.63389193349438,95
"63426","M145643","M145852",-16.3028360674116,95
"63427","M145643","M145853",-9.23487828846396,95
"63428","M145643","M145854",-12.5381923214639,94
"63429","M145643","M145855",-15.0438432116739,95
"63430","M145643","M145856",-8.35183178487546,95
"63431","M145643","M145857",-18.5446836454451,94
"63432","M145643","M145858",-14.1305791538499,95
"63433","M145643","M145859",-8.80972511778477,95
"63434","M145643","M145860",-14.5625788007313,94
"63435","M145643","M145861",-14.211305813466,95
"63436","M145643","M145862",-9.6402531033364,95
"63437","M145643","M145863",-11.5987552197421,94
"63438","M145643","M145864",-22.146384165004,93
"63439","M145643","M145865",-20.4294352330586,95
"63440","M145643","M145866",-19.1252516444096,94
"63441","M145643","M145867",-13.215351696079,95
"63442","M145643","M145868",-28.183473961065,95
"63443","M145643","M145869",-14.9051732898746,95
"63444","M145643","M145870",-25.1823645768978,95
"63445","M145643","M145871",-17.0448338494949,94
"63446","M145643","M145872",-11.5538124016596,95
"63447","M145643","M145873",-9.14450075225623,91
"63448","M145643","M145874",-16.9993388689656,94
"63449","M145643","M145875",-9.41458465839527,95
"63450","M145643","M145876",-17.2907591255715,95
"63451","M145643","M145877",-12.3084989114153,95
"63452","M145643","M145878",-8.99634684797159,95
"63453","M145643","M145879",-8.54923191361893,95
"63454","M145643","M145880",-8.18846817383075,95
"63455","M145643","M145881",-18.8497219009287,95
"63456","M145643","M145882",-21.7570597662101,95
"63457","M145643","M145883",-23.1733049001832,95
"63458","M145643","M145884",-10.879369307361,93
"63459","M145643","M145885",-16.3248950319226,94
"63460","M145643","M145886",-9.9438341336642,94
"63461","M145643","M145887",-18.8085914302369,95
"63462","M145643","M145888",-14.8338060739723,93
"63463","M145643","M145889",-19.704667183244,95
"63464","M145643","M145890",-6.77731410317746,95
"63465","M145643","M145891",-9.22784335447811,94
"63466","M145643","M145892",-22.5886852618027,95
"63467","M145643","M145893",-0.345837069957522,95
"63468","M145643","M145894",-15.8401256359682,94
"63469","M145643","M145895",-7.78301195666067,95
"63470","M145643","M145896",-12.6118915274386,93
"63471","M145643","M145897",-20.2029037391494,95
"63472","M145643","M145898",-12.0435490082595,95
"63473","M145643","M145899",-10.5472757465671,94
"63474","M145643","M145900",-15.3191756168398,95
"63475","M145643","M145901",-13.2868990823111,95
"63476","M145643","M145902",-17.6950689686655,93
"63477","M145643","M145903",-9.2122336147499,95
"63478","M145643","M145904",-18.3834132384586,94
"63479","M145643","M145905",-10.9859306722161,95
"63480","M145643","M145906",-9.68091341593349,95
"63481","M145643","M145907",-10.5903206013909,95
"63482","M145643","M145908",-20.1338314931991,94
"63483","M145643","M145909",-19.7503845801726,95
"63484","M145643","M145910",-14.8575755063337,94
"63485","M145643","M145911",-22.6651431349962,93
"63486","M145643","M145912",-12.8283541180403,94
"63487","M145643","M145913",-21.126793562302,95
"63488","M145643","M145914",-24.120347594167,95
"63489","M145643","M145915",-13.0338864167037,95
"63490","M145643","M145916",-8.88824515264698,95
"63491","M145643","M145917",-14.0418331571863,95
"63492","M145643","M145918",-20.6784338582568,95
"63493","M145643","M145919",-9.95767106856757,86
"63494","M145643","M145920",-16.3560152147785,94
"63495","M145643","M145921",-5.77341238300352,93
"63496","M145643","M145922",-13.9293341530444,95
"63497","M145643","M145923",0.832728214372607,94
"63498","M145643","M145924",-15.6438472033973,95
"63499","M145643","M145925",-14.1650125609792,95
"63500","M145643","M145926",-19.9467906674966,95
"63501","M145643","M145927",-20.5060710471162,95
"63502","M145643","M145928",-20.4037492517776,94
"63503","M145643","M145929",-16.4269402900817,93
"63504","M145643","M145930",-16.4861733202798,94
"63505","M145643","M145931",-4.02897576849222,94
"63506","M145643","M145932",-22.0946115890977,95
"63507","M145643","M145933",-12.9887668031694,92
"63508","M145643","M145934",-17.7956430258844,95
"63509","M145643","M145935",-10.5493346884712,95
"63510","M145643","M145936",-12.5894406093156,95
"63511","M145643","M145937",-21.5638543716725,95
"63512","M145643","M145938",-14.2703896503568,94
"63513","M145643","M145939",-12.2081850905427,94
"63514","M145643","M145940",-19.0931587940369,95
"63515","M145643","M145941",-13.6192665291908,95
"63516","M145643","M145942",-10.6598700796499,94
"63517","M145643","M145943",-12.4942453904424,94
"63518","M145643","M145944",-14.9373246434082,94
"63519","M145643","M145945",-20.295157512799,95
"63520","M145643","M145946",-15.8801826003619,95
"63521","M145643","M145947",-10.7316480043832,93
"63522","M145643","M145948",-18.3074694728545,93
"63523","M145643","M145949",-17.9642842721164,94
"63524","M145643","M145950",-13.6017768785937,93
"63525","M145643","M145951",-15.4483974710371,95
"63526","M145643","M145952",-19.1868653850704,94
"63527","M145643","M145953",-8.84335678934239,95
"63528","M145643","M145954",-11.9562403264255,94
"63529","M145643","M145955",-8.74507273142583,95
"63530","M145643","M145956",-19.8129449669714,94
"63531","M145643","M145957",-22.4958279020732,94
"63532","M145643","M145958",-11.3814621778194,94
"63533","M145643","M145959",-13.961895270274,94
"63534","M145643","M145960",-21.673458344467,92
"63535","M145643","M145961",-10.9698857437037,93
"63536","M145643","M145962",-12.4595234506021,94
"63537","M145643","M145963",-14.9797118664983,95
"63538","M145643","M145964",-22.1630962508668,94
"63539","M145643","M145965",-5.90629310382629,82
"63540","M145643","M145966",-13.5954756224183,95
"63541","M145643","M145967",-16.6829234766303,95
"63542","M145643","M145968",-16.1870276999021,95
"63543","M145643","M145969",-18.5131530946331,83
"63544","M145643","M145970",-7.42053651246171,82
"63545","M145643","M145971",-17.2099547826922,95
"63546","M145643","M145972",-18.0959235262591,91
"63547","M145643","M145973",-18.2517838364092,92
"63548","M145643","M145974",-15.9249786108025,95
"63549","M145643","M145975",-14.2950103001082,94
"63550","M145643","M145976",-20.1767255518858,92
"63551","M145644","M145645",-10.2170201392053,94
"63552","M145644","M145646",-11.6409323480088,94
"63553","M145644","M145647",-10.4518321551883,94
"63554","M145644","M145648",-9.89036608341787,92
"63555","M145644","M145649",-11.7696503720988,94
"63556","M145644","M145650",-0.337251217724197,94
"63557","M145644","M145651",-11.4484673914797,94
"63558","M145644","M145652",-17.4531388544982,94
"63559","M145644","M145653",-9.20120666672542,94
"63560","M145644","M145654",-12.8950355693811,94
"63561","M145644","M145655",-13.109031072807,94
"63562","M145644","M145656",-12.5284785569346,93
"63563","M145644","M145657",-9.06110138333119,93
"63564","M145644","M145658",-14.3991434209863,93
"63565","M145644","M145659",-8.34458473039063,94
"63566","M145644","M145660",-9.18148945837828,93
"63567","M145644","M145661",-15.2282061664995,94
"63568","M145644","M145662",-18.4378996122758,94
"63569","M145644","M145663",-15.0437565917932,94
"63570","M145644","M145664",-7.29884169459175,94
"63571","M145644","M145665",-6.15329173279171,94
"63572","M145644","M145666",-18.1227794642892,94
"63573","M145644","M145667",-12.6346270631559,94
"63574","M145644","M145668",-11.7242735864393,91
"63575","M145644","M145669",-5.99397477958471,93
"63576","M145644","M145670",-13.5933191702282,93
"63577","M145644","M145671",-17.4300504729137,94
"63578","M145644","M145672",-11.5306006845172,94
"63579","M145644","M145673",-12.1382856322339,94
"63580","M145644","M145674",-3.02590280428982,94
"63581","M145644","M145675",-8.70469484056956,94
"63582","M145644","M145676",-16.6806808763955,94
"63583","M145644","M145677",-10.1700584248817,94
"63584","M145644","M145678",-15.0823746138332,94
"63585","M145644","M145679",-0.687390159899064,61
"63586","M145644","M145680",-10.6721661090169,94
"63587","M145644","M145681",-12.0789912728594,85
"63588","M145644","M145682",-8.15643414773715,93
"63589","M145644","M145683",-9.89114584076402,93
"63590","M145644","M145684",-3.49154129774552,94
"63591","M145644","M145685",-8.40404904069581,94
"63592","M145644","M145686",-19.4339086141966,93
"63593","M145644","M145687",0.497209790417009,93
"63594","M145644","M145688",-3.10508322269801,94
"63595","M145644","M145689",-6.23786892930856,94
"63596","M145644","M145690",-8.55396427191098,94
"63597","M145644","M145691",-6.930819039543,94
"63598","M145644","M145692",-14.0501640591118,92
"63599","M145644","M145693",-4.16672228650049,94
"63600","M145644","M145694",-17.6964728725795,93
"63601","M145644","M145695",-16.3846303408013,94
"63602","M145644","M145696",-19.1288724870229,94
"63603","M145644","M145697",-23.1060743302492,92
"63604","M145644","M145698",-9.09375039806374,91
"63605","M145644","M145699",-11.9085117665112,92
"63606","M145644","M145700",-19.710029012988,92
"63607","M145644","M145701",-6.67195759779063,94
"63608","M145644","M145702",-20.6498125013907,90
"63609","M145644","M145703",-20.490559652228,93
"63610","M145644","M145704",-12.0173645359409,94
"63611","M145644","M145705",-12.7834804728697,94
"63612","M145644","M145706",-20.9172889327504,94
"63613","M145644","M145707",-9.06423651384109,94
"63614","M145644","M145708",-10.4385511801366,90
"63615","M145644","M145709",-22.1343793839617,93
"63616","M145644","M145710",-11.521798363142,92
"63617","M145644","M145711",-24.5021752808947,93
"63618","M145644","M145712",-18.1306805932374,94
"63619","M145644","M145713",-21.3038666719586,93
"63620","M145644","M145714",-8.06097339884543,93
"63621","M145644","M145715",-18.8260739588781,92
"63622","M145644","M145716",-12.922415440315,93
"63623","M145644","M145717",-15.627029022525,94
"63624","M145644","M145718",-20.9194293706718,92
"63625","M145644","M145719",-25.569435810637,93
"63626","M145644","M145720",-13.9074734528645,93
"63627","M145644","M145721",-20.3684692542545,94
"63628","M145644","M145722",-8.8738779338136,92
"63629","M145644","M145723",-22.9576789449362,93
"63630","M145644","M145724",-15.0506766605225,93
"63631","M145644","M145725",-23.6816727017876,92
"63632","M145644","M145726",-20.4224034448374,91
"63633","M145644","M145727",-8.23012570979405,92
"63634","M145644","M145728",-19.3669298968358,93
"63635","M145644","M145729",-20.3812720001971,81
"63636","M145644","M145730",-12.4945759110574,94
"63637","M145644","M145731",-21.5395302107758,94
"63638","M145644","M145732",-13.361996530832,93
"63639","M145644","M145733",-15.5629874424944,93
"63640","M145644","M145734",-21.7391771744713,91
"63641","M145644","M145735",-15.8122356502912,93
"63642","M145644","M145736",-17.9440538545346,92
"63643","M145644","M145737",-8.24919305397945,91
"63644","M145644","M145738",-8.12010465718739,94
"63645","M145644","M145739",-15.1095392824044,93
"63646","M145644","M145740",-23.5786247126865,94
"63647","M145644","M145741",-23.0849271864211,94
"63648","M145644","M145742",-16.0506143815744,93
"63649","M145644","M145743",-13.5881097812603,94
"63650","M145644","M145744",-18.1936850992841,93
"63651","M145644","M145745",-15.7380868432503,91
"63652","M145644","M145746",-15.769427766996,94
"63653","M145644","M145747",-8.71735080814951,94
"63654","M145644","M145748",-15.3312920871839,92
"63655","M145644","M145749",-17.0807541114957,92
"63656","M145644","M145750",-11.8479833934057,94
"63657","M145644","M145751",-19.6527252525175,92
"63658","M145644","M145752",-11.1255100872054,94
"63659","M145644","M145753",-21.2443056125792,94
