"","LocationYear","Date","Treatment","Treatment.Temp","Fish.Sample","Start.Temp_C","LOE.Temp_C","Length_mm","Mass_g","Fultons","Lethal.Take","Location","mean_mean","mean_min","mean_max","mean_sd","hist_julymean"
"293","Scott Creek 2024",2024-09-10,"4",25,"SC-89",24.5,31.3,70,3.6,"1.0495627","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"294","Scott Creek 2024",2024-09-10,"4",25,"SC-90",24.5,31.4,79,5.5,"1.1155304","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"295","Scott Creek 2024",2024-09-10,"4",25,"SC-91",24.5,31.5,78,5.6,"1.1800604","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"296","Scott Creek 2024",2024-09-10,"4",25,"SC-92",24.5,31.4,179,60.8,"1.0600943","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"297","Scott Creek 2024",2024-09-10,"4",25,"SC-93",24.5,31.8,76,4.6,"1.0478933","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"298","Scott Creek 2024",2024-09-10,"4",25,"SC-94",24.5,31.8,83,5.8,"1.0143637","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"299","Scott Creek 2024",2024-09-10,"4",25,"SC-95",24.5,31.8,81,6.2,"1.1666394","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"300","Scott Creek 2024",2024-09-10,"4",25,"SC-96",24.5,31.8,86,6.4,"1.0062007","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"301","Scott Creek 2024",2024-09-10,"4",25,"SC-97",24.5,31.8,73,3.9,"1.0025269","N","Scott Creek",16.5788370192857,14.4678571428571,21.2114285714286,1.86645470257143,15.843
"302","Napa 2025",2025-07-23,"4",25,"DC-01",24.8,31.2,71,3.5,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"303","Napa 2025",2025-07-23,"4",25,"DC-02",24.8,31.9,76,5,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"304","Napa 2025",2025-07-23,"4",25,"DC-03",24.8,31.9,85,6.1,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"305","Napa 2025",2025-07-23,"4",25,"DC-04",24.8,32,69,3.5,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"306","Napa 2025",2025-07-23,"4",25,"DC-05",24.8,32,79,5.3,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"307","Napa 2025",2025-07-23,"4",25,"DC-06",24.8,32,66,3.2,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"308","Napa 2025",2025-07-23,"4",25,"DC-07",24.8,32,75,4.4,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"309","Napa 2025",2025-07-23,"4",25,"DC-08",24.8,32,81,5.5,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"310","Napa 2025",2025-07-23,"4",25,"DC-09",24.9,31.7,85,7,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"311","Napa 2025",2025-07-23,"4",25,"DC-10",24.9,31.7,80,5.7,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"312","Napa 2025",2025-07-23,"4",25,"DC-11",24.9,31.8,90,7.4,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"313","Napa 2025",2025-07-23,"4",25,"DC-12",24.9,31.9,86,6.8,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"314","Napa 2025",2025-07-23,"4",25,"DC-13",24.9,31.9,99,9.2,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"315","Napa 2025",2025-07-23,"4",25,"DC-14",24.9,31.9,75,4.3,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"316","Napa 2025",2025-07-23,"4",25,"DC-15",24.9,31.9,83,5,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"317","Napa 2025",2025-07-23,"4",25,"DC-16",24.9,31.9,81,5.9,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"318","Napa 2025",2025-07-23,"4",25,"DC-17",24.6,31.6,86,6.6,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"319","Napa 2025",2025-07-23,"4",25,"DC-18",24.6,31.6,83,6.4,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"320","Napa 2025",2025-07-23,"4",25,"DC-19",24.6,31.6,80,4.5,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"321","Napa 2025",2025-07-23,"4",25,"DC-20",24.6,31.7,88,6.7,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"322","Napa 2025",2025-07-23,"4",25,"DC-21",24.6,31.7,79,5,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"323","Napa 2025",2025-07-23,"4",25,"DC-22",24.6,31.7,87,5.8,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"324","Napa 2025",2025-07-23,"4",25,"DC-23",24.6,31.7,81,5.2,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"325","Napa 2025",2025-07-23,"4",25,"DC-24",24.6,31.9,86,7.1,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"326","Napa 2025",2025-07-23,"4",25,"DC-25",24.6,31.9,80,5.2,"","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"327","Napa 2025",2025-07-24,"2",20,"DC-26",20.6,31.2,75,4.3,"1.0192593","Y","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"328","Napa 2025",2025-07-24,"2",20,"DC-27",20.6,31.2,80,5,"0.9765625","Y","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"329","Napa 2025",2025-07-24,"2",20,"DC-28",20.6,31.2,80,5.3,"1.0351563","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"330","Napa 2025",2025-07-24,"2",20,"DC-29",20.6,31.3,79,5.1,"1.0344009","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"331","Napa 2025",2025-07-24,"2",20,"DC-30",20.6,31.3,78,4.6,"0.9693353","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"332","Napa 2025",2025-07-24,"2",20,"DC-31",20.6,31.3,67,2.8,"0.9309656","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"333","Napa 2025",2025-07-24,"2",20,"DC-32",20.6,31.3,82,6,"1.0882024","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"334","Napa 2025",2025-07-24,"2",20,"DC-33",20.6,31.5,77,4.6,"1.0075942","Y","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"335","Napa 2025",2025-07-24,"2",20,"DC-34",20.4,31.2,86,6.2,"0.9747569","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"336","Napa 2025",2025-07-24,"2",20,"DC-35",20.4,31.4,80,5.2,"1.015625","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"337","Napa 2025",2025-07-24,"2",20,"DC-36",20.4,31.5,73,4.2,"1.0796443","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"338","Napa 2025",2025-07-24,"2",20,"DC-37",20.4,31.4,91,7.8,"1.0350717","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"339","Napa 2025",2025-07-24,"2",20,"DC-38",20.4,31.5,83,5.7,"0.9968747","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"340","Napa 2025",2025-07-24,"2",20,"DC-39",20.4,31.5,78,4.8,"1.0114803","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"341","Napa 2025",2025-07-24,"2",20,"DC-40",20.4,31.5,84,6.3,"1.0629252","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"342","Napa 2025",2025-07-24,"2",20,"DC-41",20.4,31.5,85,6,"0.9769998","Y","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"343","Napa 2025",2025-07-24,"2",20,"DC-42",20.8,30.8,70,3.5,"1.0204082","Y","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"344","Napa 2025",2025-07-24,"2",20,"DC-43",20.8,31.3,63,2.8,"1.1197895","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"345","Napa 2025",2025-07-24,"2",20,"DC-44",20.8,31.3,72,3.6,"0.9645062","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"346","Napa 2025",2025-07-24,"2",20,"DC-45",20.8,31.2,84,5.8,"0.978566","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"347","Napa 2025",2025-07-24,"2",20,"DC-46",20.8,31.2,78,5.4,"1.1379153","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"348","Napa 2025",2025-07-24,"2",20,"DC-47",20.8,31.2,85,6.6,"1.0746998","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"349","Napa 2025",2025-07-24,"2",20,"DC-48",20.8,31.2,75,4.6,"1.0903704","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"350","Napa 2025",2025-07-24,"2",20,"DC-49",20.8,31.2,70,3.7,"1.0787172","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"351","Napa 2025",2025-07-24,"2",20,"DC-50",20.8,31.3,86,6.7,"1.0533664","N","Dry Creek",18.4203571421429,16.1542857142857,21.4021428571429,1.73266993971429,17.163
"352","Scott Creek 2025",2025-08-20,"2",20,"SC-01A",19.6,30.7,77,4.7,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"353","Scott Creek 2025",2025-08-20,"2",20,"SC-02A",19.6,31.1,177,29.5,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"354","Scott Creek 2025",2025-08-20,"2",20,"SC-03A",19.6,31.1,84,6.3,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"355","Scott Creek 2025",2025-08-20,"2",20,"SC-04A",19.6,31.1,92,8,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"356","Scott Creek 2025",2025-08-20,"2",20,"SC-05A",19.6,31.2,83,6.2,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"357","Scott Creek 2025",2025-08-20,"2",20,"SC-06A",19.6,31.2,99,9.9,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"358","Scott Creek 2025",2025-08-20,"2",20,"SC-07A",19.6,31.3,76,4.3,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"359","Scott Creek 2025",2025-08-20,"2",20,"SC-08A",19.6,31.3,86,5.8,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"360","Scott Creek 2025",2025-08-20,"2",20,"SC-09A",19.6,31.3,94,7.8,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"361","Scott Creek 2025",2025-08-20,"2",20,"SC-10A",20.4,30.5,112,13.2,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"362","Scott Creek 2025",2025-08-20,"2",20,"SC-11A",20.4,30.8,82,5.9,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"363","Scott Creek 2025",2025-08-20,"2",20,"SC-12A",20.4,30.9,85,6.3,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"364","Scott Creek 2025",2025-08-20,"2",20,"SC-13A",20.4,31,75,4.2,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"365","Scott Creek 2025",2025-08-20,"2",20,"SC-14A",20.4,31,73,4.2,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"366","Scott Creek 2025",2025-08-20,"2",20,"SC-15A",20.4,31,106,12.1,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"367","Scott Creek 2025",2025-08-20,"2",20,"SC-16A",20.4,31.1,79,5.4,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"368","Scott Creek 2025",2025-08-20,"2",20,"SC-17A",20.4,31.2,91,7.4,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"369","Scott Creek 2025",2025-08-20,"2",20,"SC-18A",20.4,30.7,125,20.7,"","Y","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"370","Scott Creek 2025",2025-08-20,"2",20,"SC-19A",20.4,30.8,65,3.1,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"371","Scott Creek 2025",2025-08-20,"2",20,"SC-20A",20.4,31,81,5.1,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"372","Scott Creek 2025",2025-08-20,"2",20,"SC-21A",20.4,31.1,76,4.4,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"373","Scott Creek 2025",2025-08-20,"2",20,"SC-22A",20.4,31.1,81,5.3,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"374","Scott Creek 2025",2025-08-20,"2",20,"SC-23A",20.4,31.2,72,3.6,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"375","Scott Creek 2025",2025-08-20,"2",20,"SC-24A",20.4,31.2,77,5.1,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"376","Scott Creek 2025",2025-08-20,"2",20,"SC-25A",20.4,31.2,64,2.3,"","N","Scott Creek",16.8547269342857,14.8656428571429,20.5282142857143,1.73150598842857,15.843
"377","Big Sur 2025",2025-08-01,"2",20,"BC-01",20,30.7,141,28.6,"","Y","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"378","Big Sur 2025",2025-08-01,"2",20,"BC-02",20,30.9,89,8.7,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"379","Big Sur 2025",2025-08-01,"2",20,"BC-03",20,30.9,111,13.9,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"380","Big Sur 2025",2025-08-01,"2",20,"BC-04",20,30.9,86,6.3,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"381","Big Sur 2025",2025-08-01,"2",20,"BC-05",20,30.9,100,10.6,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"382","Big Sur 2025",2025-08-01,"2",20,"BC-06",20,31,140,20.9,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"383","Big Sur 2025",2025-08-01,"2",20,"BC-07",20,31.3,185,61.5,"","Y","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"384","Big Sur 2025",2025-08-01,"2",20,"BC-08",20,31.3,73,3.8,"","Y","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"385","Big Sur 2025",2025-08-01,"2",20,"BC-09",20.4,30.3,91,7.4,"","Y","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"386","Big Sur 2025",2025-08-01,"2",20,"BC-10",20.4,30.9,96,9.5,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"387","Big Sur 2025",2025-08-01,"2",20,"BC-11",20.4,30.8,129,22.7,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"388","Big Sur 2025",2025-08-01,"2",20,"BC-12",20.4,30.8,83,6.2,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"389","Big Sur 2025",2025-08-01,"2",20,"BC-13",20.4,30.8,127,22.7,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"390","Big Sur 2025",2025-08-01,"2",20,"BC-14",20.4,30.8,109,13.7,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"391","Big Sur 2025",2025-08-01,"2",20,"BC-15",20.4,31,151,33.4,"","Y","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"392","Big Sur 2025",2025-08-01,"2",20,"BC-16",20.4,31.3,151,37.3,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"393","Big Sur 2025",2025-08-01,"2",20,"BC-17",20.6,30.7,127,19.7,"","Y","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"394","Big Sur 2025",2025-08-01,"2",20,"BC-18",20.6,30.9,156,43.4,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"395","Big Sur 2025",2025-08-01,"2",20,"BC-19",20.6,30.9,151,34.7,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"396","Big Sur 2025",2025-08-01,"2",20,"BC-20",20.6,30.9,143,28.8,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"397","Big Sur 2025",2025-08-01,"2",20,"BC-21",20.6,30.9,102,10.6,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"398","Big Sur 2025",2025-08-01,"2",20,"BC-22",20.6,31,95,9.9,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"399","Big Sur 2025",2025-08-01,"2",20,"BC-23",20.6,31,105,11.5,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"400","Big Sur 2025",2025-08-01,"2",20,"BC-24",20.6,31,83,8.4,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"401","Big Sur 2025",2025-08-01,"2",20,"BC-25",20.6,31.3,106,11.5,"","N","Big Sur",15.8887291664286,15.0075,17.3435714285714,0.747828672285714,15.752
"402","Carmel River 2025",2025-08-27,"2",20,"CR-01A",20.1,31.2,144,28.7,"","Y","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"403","Carmel River 2025",2025-08-27,"2",20,"CR-02A",20.1,31.4,62,2.7,"","Y","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"404","Carmel River 2025",2025-08-27,"2",20,"CR-03A",20.1,31.4,63,2.4,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"405","Carmel River 2025",2025-08-27,"2",20,"CR-04A",20.1,31.5,76,4.2,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"406","Carmel River 2025",2025-08-27,"2",20,"CR-05A",20.1,31.6,70,4.1,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"407","Carmel River 2025",2025-08-27,"2",20,"CR-06A",20.1,31.6,84,7.3,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"408","Carmel River 2025",2025-08-27,"2",20,"CR-07A",20.1,31.6,70,8.5,"","Y","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"409","Carmel River 2025",2025-08-27,"2",20,"CR-08A",20.1,31.8,85,7.2,"","Y","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"410","Carmel River 2025",2025-08-27,"2",20,"CR-09A",19.9,31.4,52,1,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"411","Carmel River 2025",2025-08-27,"2",20,"CR-10A",19.9,31.4,61,3.2,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"412","Carmel River 2025",2025-08-27,"2",20,"CR-11A",19.9,31.5,145,31.6,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"413","Carmel River 2025",2025-08-27,"2",20,"CR-12A",19.9,31.5,63,2.9,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"414","Carmel River 2025",2025-08-27,"2",20,"CR-13A",19.9,31.5,77,3.8,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"415","Carmel River 2025",2025-08-27,"2",20,"CR-14A",19.9,31.6,69,3.1,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"416","Carmel River 2025",2025-08-27,"2",20,"CR-15A",19.9,31.6,74,4.8,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"417","Carmel River 2025",2025-08-27,"2",20,"CR-16A",19.9,31.7,88,6.4,"","N","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"418","Carmel River 2025",2025-08-27,"2",20,"CR-17A",19.9,31.8,95,9.4,"","Y","Carmel River",19.6041184408333,17.6358333333333,21.8108333333333,1.28967702425,17.673
"419","E Austin 2025",2025-09-09,"4",25,"EA- 01",24.8,31.4,111,14.7,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"420","E Austin 2025",2025-09-09,"4",25,"EA-02",24.8,31.4,105,11.1,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"421","E Austin 2025",2025-09-09,"4",25,"EA-03",24.8,31.5,186,64,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"422","E Austin 2025",2025-09-09,"4",25,"EA-04",24.8,31.6,81,5.4,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"423","E Austin 2025",2025-09-09,"4",25,"EA-05",24.8,31.8,105,11.6,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"424","E Austin 2025",2025-09-09,"4",25,"EA-06",24.8,31.8,90,7.2,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"425","E Austin 2025",2025-09-09,"4",25,"EA-07",24.8,31.9,106,12.8,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"426","E Austin 2025",2025-09-09,"4",25,"EA-08",24.8,31.9,101,11.2,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"427","E Austin 2025",2025-09-09,"4",25,"EA-09",24.8,31.9,112,14.4,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"428","E Austin 2025",2025-09-09,"4",25,"EA-10",24.8,31.9,82,5.6,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"429","E Austin 2025",2025-09-09,"4",25,"EA-11",24.8,31.8,96,9.2,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"430","E Austin 2025",2025-09-09,"4",25,"EA-12",24.8,31.8,85,6,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"431","E Austin 2025",2025-09-09,"4",25,"EA-13",24.8,31.8,140,28,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"432","E Austin 2025",2025-09-09,"4",25,"EA-14",24.8,32,88,7.6,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"433","E Austin 2025",2025-09-09,"4",25,"EA-15",24.8,32,78,5.4,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"434","E Austin 2025",2025-09-09,"4",25,"EA-16",24.8,32,86,7,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"435","E Austin 2025",2025-09-09,"4",25,"EA-17",24.6,31.6,107,15.2,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"436","E Austin 2025",2025-09-09,"4",25,"EA-18",24.6,31.7,94,8.7,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"437","E Austin 2025",2025-09-09,"4",25,"EA-19",24.6,31.9,98,9.4,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"438","E Austin 2025",2025-09-09,"4",25,"EA-20",24.6,31.9,83,5.6,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"439","E Austin 2025",2025-09-09,"4",25,"EA-21",24.6,31.9,93,8.7,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"440","E Austin 2025",2025-09-09,"4",25,"EA-22",24.6,32.2,85,6.4,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"441","E Austin 2025",2025-09-09,"4",25,"EA-23",24.6,32.2,95,8.8,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"442","E Austin 2025",2025-09-09,"4",25,"EA-24",24.6,32.2,108,12.7,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"443","E Austin 2025",2025-09-10,"2",20,"EA-25",20.5,30,114,17.1,"","Y","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"444","E Austin 2025",2025-09-10,"2",20,"EA-26",20.5,31.1,88,7.3,"","Y","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"445","E Austin 2025",2025-09-10,"2",20,"EA-27",20.5,31.1,110,13.5,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"446","E Austin 2025",2025-09-10,"2",20,"EA-28",20.5,31.3,139,28.5,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
"447","E Austin 2025",2025-09-10,"2",20,"EA-29",20.5,31.3,106,13.6,"","N","E Austin",18.5123525428571,17.1928571428571,19.89,0.948414020428571,16.112
