"","LocationYear","Location","Date_Time","Date","Time","Temp_C","Year","n_day"
"25313","E Austin 2025","E Austin",2025-08-17 17:05:32,2025-08-17,17:05:32,20.98,"2025",5004
"25314","E Austin 2025","E Austin",2025-08-17 17:35:32,2025-08-17,17:35:32,20.85,"2025",5004
"25315","E Austin 2025","E Austin",2025-08-17 18:05:32,2025-08-17,18:05:32,20.72,"2025",5004
"25316","E Austin 2025","E Austin",2025-08-17 18:35:32,2025-08-17,18:35:32,20.55,"2025",5004
"25317","E Austin 2025","E Austin",2025-08-17 19:05:32,2025-08-17,19:05:32,20.33,"2025",5004
"25318","E Austin 2025","E Austin",2025-08-17 19:35:32,2025-08-17,19:35:32,20.12,"2025",5004
"25319","E Austin 2025","E Austin",2025-08-17 20:05:32,2025-08-17,20:05:32,19.99,"2025",5004
"25320","E Austin 2025","E Austin",2025-08-17 20:35:32,2025-08-17,20:35:32,19.77,"2025",5004
"25321","E Austin 2025","E Austin",2025-08-17 21:05:32,2025-08-17,21:05:32,19.6,"2025",5004
"25322","E Austin 2025","E Austin",2025-08-17 21:35:32,2025-08-17,21:35:32,19.43,"2025",5004
"25323","E Austin 2025","E Austin",2025-08-17 22:05:32,2025-08-17,22:05:32,19.26,"2025",5004
"25324","E Austin 2025","E Austin",2025-08-17 22:35:32,2025-08-17,22:35:32,19.09,"2025",5004
"25325","E Austin 2025","E Austin",2025-08-17 23:05:32,2025-08-17,23:05:32,19,"2025",5004
"25326","E Austin 2025","E Austin",2025-08-17 23:35:32,2025-08-17,23:35:32,18.79,"2025",5004
"25327","E Austin 2025","E Austin",2025-08-18 00:05:32,2025-08-18,00:05:32,18.66,"2025",5004
"25328","E Austin 2025","E Austin",2025-08-18 00:35:32,2025-08-18,00:35:32,18.49,"2025",5004
"25329","E Austin 2025","E Austin",2025-08-18 01:05:32,2025-08-18,01:05:32,18.36,"2025",5004
"25330","E Austin 2025","E Austin",2025-08-18 01:35:32,2025-08-18,01:35:32,18.23,"2025",5004
"25331","E Austin 2025","E Austin",2025-08-18 02:05:32,2025-08-18,02:05:32,18.14,"2025",5004
"25332","E Austin 2025","E Austin",2025-08-18 02:35:32,2025-08-18,02:35:32,17.97,"2025",5004
"25333","E Austin 2025","E Austin",2025-08-18 03:05:32,2025-08-18,03:05:32,17.93,"2025",5004
"25334","E Austin 2025","E Austin",2025-08-18 03:35:32,2025-08-18,03:35:32,17.76,"2025",5004
"25335","E Austin 2025","E Austin",2025-08-18 04:05:32,2025-08-18,04:05:32,17.72,"2025",5004
"25336","E Austin 2025","E Austin",2025-08-18 04:35:32,2025-08-18,04:35:32,17.59,"2025",5004
"25337","E Austin 2025","E Austin",2025-08-18 05:05:32,2025-08-18,05:05:32,17.46,"2025",5004
"25338","E Austin 2025","E Austin",2025-08-18 05:35:32,2025-08-18,05:35:32,17.37,"2025",5004
"25339","E Austin 2025","E Austin",2025-08-18 06:05:32,2025-08-18,06:05:32,17.29,"2025",5004
"25340","E Austin 2025","E Austin",2025-08-18 06:35:32,2025-08-18,06:35:32,17.2,"2025",5004
"25341","E Austin 2025","E Austin",2025-08-18 07:05:32,2025-08-18,07:05:32,17.11,"2025",5004
"25342","E Austin 2025","E Austin",2025-08-18 07:35:32,2025-08-18,07:35:32,17.03,"2025",5004
"25343","E Austin 2025","E Austin",2025-08-18 08:05:32,2025-08-18,08:05:32,16.94,"2025",5004
"25344","E Austin 2025","E Austin",2025-08-18 08:35:32,2025-08-18,08:35:32,16.9,"2025",5004
"25345","E Austin 2025","E Austin",2025-08-18 09:05:32,2025-08-18,09:05:32,16.9,"2025",5004
"25346","E Austin 2025","E Austin",2025-08-18 09:35:32,2025-08-18,09:35:32,16.99,"2025",5004
"25347","E Austin 2025","E Austin",2025-08-18 10:05:32,2025-08-18,10:05:32,17.07,"2025",5004
"25348","E Austin 2025","E Austin",2025-08-18 10:35:32,2025-08-18,10:35:32,17.16,"2025",5004
"25349","E Austin 2025","E Austin",2025-08-18 11:05:32,2025-08-18,11:05:32,17.5,"2025",5004
"25350","E Austin 2025","E Austin",2025-08-18 11:35:32,2025-08-18,11:35:32,18.32,"2025",5004
"25351","E Austin 2025","E Austin",2025-08-18 12:05:32,2025-08-18,12:05:32,19.05,"2025",5004
"25352","E Austin 2025","E Austin",2025-08-18 12:35:32,2025-08-18,12:35:32,19.35,"2025",5004
"25353","E Austin 2025","E Austin",2025-08-18 13:05:32,2025-08-18,13:05:32,19.47,"2025",5004
"25354","E Austin 2025","E Austin",2025-08-18 13:35:32,2025-08-18,13:35:32,19.65,"2025",5004
"25355","E Austin 2025","E Austin",2025-08-18 14:05:32,2025-08-18,14:05:32,19.9,"2025",5004
"25356","E Austin 2025","E Austin",2025-08-18 14:35:32,2025-08-18,14:35:32,20.25,"2025",5004
"25357","E Austin 2025","E Austin",2025-08-18 15:05:32,2025-08-18,15:05:32,20.37,"2025",5004
"25358","E Austin 2025","E Austin",2025-08-18 15:35:32,2025-08-18,15:35:32,20.72,"2025",5004
"25359","E Austin 2025","E Austin",2025-08-18 16:05:32,2025-08-18,16:05:32,21.79,"2025",5004
"25360","E Austin 2025","E Austin",2025-08-18 16:35:32,2025-08-18,16:35:32,20.68,"2025",5004
"25361","E Austin 2025","E Austin",2025-08-18 17:05:32,2025-08-18,17:05:32,20.63,"2025",5004
"25362","E Austin 2025","E Austin",2025-08-18 17:35:32,2025-08-18,17:35:32,20.55,"2025",5004
"25363","E Austin 2025","E Austin",2025-08-18 18:05:32,2025-08-18,18:05:32,20.42,"2025",5004
"25364","E Austin 2025","E Austin",2025-08-18 18:35:32,2025-08-18,18:35:32,20.25,"2025",5004
"25365","E Austin 2025","E Austin",2025-08-18 19:05:32,2025-08-18,19:05:32,20.16,"2025",5004
"25366","E Austin 2025","E Austin",2025-08-18 19:35:32,2025-08-18,19:35:32,19.95,"2025",5004
"25367","E Austin 2025","E Austin",2025-08-18 20:05:32,2025-08-18,20:05:32,19.82,"2025",5004
"25368","E Austin 2025","E Austin",2025-08-18 20:35:32,2025-08-18,20:35:32,19.56,"2025",5004
"25369","E Austin 2025","E Austin",2025-08-18 21:05:32,2025-08-18,21:05:32,19.47,"2025",5004
"25370","E Austin 2025","E Austin",2025-08-18 21:35:32,2025-08-18,21:35:32,19.35,"2025",5004
"25371","E Austin 2025","E Austin",2025-08-18 22:05:32,2025-08-18,22:05:32,19.17,"2025",5004
"25372","E Austin 2025","E Austin",2025-08-18 22:35:32,2025-08-18,22:35:32,19.05,"2025",5004
"25373","E Austin 2025","E Austin",2025-08-18 23:05:32,2025-08-18,23:05:32,18.92,"2025",5004
"25374","E Austin 2025","E Austin",2025-08-18 23:35:32,2025-08-18,23:35:32,18.79,"2025",5004
"25375","E Austin 2025","E Austin",2025-08-19 00:05:32,2025-08-19,00:05:32,18.62,"2025",5004
"25376","E Austin 2025","E Austin",2025-08-19 00:35:32,2025-08-19,00:35:32,18.49,"2025",5004
"25377","E Austin 2025","E Austin",2025-08-19 01:05:32,2025-08-19,01:05:32,18.36,"2025",5004
"25378","E Austin 2025","E Austin",2025-08-19 01:35:32,2025-08-19,01:35:32,18.23,"2025",5004
"25379","E Austin 2025","E Austin",2025-08-19 02:05:32,2025-08-19,02:05:32,18.14,"2025",5004
"25380","E Austin 2025","E Austin",2025-08-19 02:35:32,2025-08-19,02:35:32,18.06,"2025",5004
"25381","E Austin 2025","E Austin",2025-08-19 03:05:32,2025-08-19,03:05:32,17.89,"2025",5004
"25382","E Austin 2025","E Austin",2025-08-19 03:35:32,2025-08-19,03:35:32,17.76,"2025",5004
"25383","E Austin 2025","E Austin",2025-08-19 04:05:32,2025-08-19,04:05:32,17.63,"2025",5004
"25384","E Austin 2025","E Austin",2025-08-19 04:35:32,2025-08-19,04:35:32,17.5,"2025",5004
"25385","E Austin 2025","E Austin",2025-08-19 05:05:32,2025-08-19,05:05:32,17.37,"2025",5004
"25386","E Austin 2025","E Austin",2025-08-19 05:35:32,2025-08-19,05:35:32,17.24,"2025",5004
"25387","E Austin 2025","E Austin",2025-08-19 06:05:32,2025-08-19,06:05:32,17.16,"2025",5004
"25388","E Austin 2025","E Austin",2025-08-19 06:35:32,2025-08-19,06:35:32,17.03,"2025",5004
"25389","E Austin 2025","E Austin",2025-08-19 07:05:32,2025-08-19,07:05:32,16.94,"2025",5004
"25390","E Austin 2025","E Austin",2025-08-19 07:35:32,2025-08-19,07:35:32,16.86,"2025",5004
"25391","E Austin 2025","E Austin",2025-08-19 08:05:32,2025-08-19,08:05:32,16.73,"2025",5004
"25392","E Austin 2025","E Austin",2025-08-19 08:35:32,2025-08-19,08:35:32,16.73,"2025",5004
"25393","E Austin 2025","E Austin",2025-08-19 09:05:32,2025-08-19,09:05:32,16.69,"2025",5004
"25394","E Austin 2025","E Austin",2025-08-19 09:35:32,2025-08-19,09:35:32,16.77,"2025",5004
"25395","E Austin 2025","E Austin",2025-08-19 10:05:32,2025-08-19,10:05:32,16.77,"2025",5004
"25396","E Austin 2025","E Austin",2025-08-19 10:35:32,2025-08-19,10:35:32,16.94,"2025",5004
"25397","E Austin 2025","E Austin",2025-08-19 11:05:32,2025-08-19,11:05:32,17.33,"2025",5004
"25398","E Austin 2025","E Austin",2025-08-19 11:35:32,2025-08-19,11:35:32,18.1,"2025",5004
"25399","E Austin 2025","E Austin",2025-08-19 12:05:32,2025-08-19,12:05:32,18.83,"2025",5004
"25400","E Austin 2025","E Austin",2025-08-19 12:35:32,2025-08-19,12:35:32,19.22,"2025",5004
"25401","E Austin 2025","E Austin",2025-08-19 13:05:32,2025-08-19,13:05:32,19.3,"2025",5004
"25402","E Austin 2025","E Austin",2025-08-19 13:35:32,2025-08-19,13:35:32,19.52,"2025",5004
"25403","E Austin 2025","E Austin",2025-08-19 14:05:32,2025-08-19,14:05:32,19.77,"2025",5004
"25404","E Austin 2025","E Austin",2025-08-19 14:35:32,2025-08-19,14:35:32,20.12,"2025",5004
"25405","E Austin 2025","E Austin",2025-08-19 15:05:32,2025-08-19,15:05:32,20.29,"2025",5004
"25406","E Austin 2025","E Austin",2025-08-19 15:35:32,2025-08-19,15:35:32,20.5,"2025",5004
"25407","E Austin 2025","E Austin",2025-08-19 16:05:32,2025-08-19,16:05:32,21.45,"2025",5004
"25408","E Austin 2025","E Austin",2025-08-19 16:35:32,2025-08-19,16:35:32,20.42,"2025",5004
"25409","E Austin 2025","E Austin",2025-08-19 17:05:32,2025-08-19,17:05:32,20.55,"2025",5004
"25410","E Austin 2025","E Austin",2025-08-19 17:35:32,2025-08-19,17:35:32,20.59,"2025",5004
"25411","E Austin 2025","E Austin",2025-08-19 18:05:32,2025-08-19,18:05:32,20.5,"2025",5004
"25412","E Austin 2025","E Austin",2025-08-19 18:35:32,2025-08-19,18:35:32,20.42,"2025",5004
"25413","E Austin 2025","E Austin",2025-08-19 19:05:32,2025-08-19,19:05:32,20.33,"2025",5004
"25414","E Austin 2025","E Austin",2025-08-19 19:35:32,2025-08-19,19:35:32,20.16,"2025",5004
"25415","E Austin 2025","E Austin",2025-08-19 20:05:32,2025-08-19,20:05:32,19.9,"2025",5004
"25416","E Austin 2025","E Austin",2025-08-19 20:35:32,2025-08-19,20:35:32,19.77,"2025",5004
"25417","E Austin 2025","E Austin",2025-08-19 21:05:32,2025-08-19,21:05:32,19.65,"2025",5004
"25418","E Austin 2025","E Austin",2025-08-19 21:35:32,2025-08-19,21:35:32,19.52,"2025",5004
"25419","E Austin 2025","E Austin",2025-08-19 22:05:32,2025-08-19,22:05:32,19.35,"2025",5004
"25420","E Austin 2025","E Austin",2025-08-19 22:35:32,2025-08-19,22:35:32,19.26,"2025",5004
"25421","E Austin 2025","E Austin",2025-08-19 23:05:32,2025-08-19,23:05:32,19.09,"2025",5004
"25422","E Austin 2025","E Austin",2025-08-19 23:35:32,2025-08-19,23:35:32,19,"2025",5004
"25423","E Austin 2025","E Austin",2025-08-20 00:05:32,2025-08-20,00:05:32,18.83,"2025",5004
"25424","E Austin 2025","E Austin",2025-08-20 00:35:32,2025-08-20,00:35:32,18.74,"2025",5004
"25425","E Austin 2025","E Austin",2025-08-20 01:05:32,2025-08-20,01:05:32,18.57,"2025",5004
"25426","E Austin 2025","E Austin",2025-08-20 01:35:32,2025-08-20,01:35:32,18.49,"2025",5004
"25427","E Austin 2025","E Austin",2025-08-20 02:05:32,2025-08-20,02:05:32,18.36,"2025",5004
"25428","E Austin 2025","E Austin",2025-08-20 02:35:32,2025-08-20,02:35:32,18.27,"2025",5004
"25429","E Austin 2025","E Austin",2025-08-20 03:05:32,2025-08-20,03:05:32,18.14,"2025",5004
"25430","E Austin 2025","E Austin",2025-08-20 03:35:32,2025-08-20,03:35:32,18.06,"2025",5004
"25431","E Austin 2025","E Austin",2025-08-20 04:05:32,2025-08-20,04:05:32,17.89,"2025",5004
"25432","E Austin 2025","E Austin",2025-08-20 04:35:32,2025-08-20,04:35:32,17.84,"2025",5004
"25433","E Austin 2025","E Austin",2025-08-20 05:05:32,2025-08-20,05:05:32,17.67,"2025",5004
"25434","E Austin 2025","E Austin",2025-08-20 05:35:32,2025-08-20,05:35:32,17.63,"2025",5004
"25435","E Austin 2025","E Austin",2025-08-20 06:05:32,2025-08-20,06:05:32,17.46,"2025",5004
"25436","E Austin 2025","E Austin",2025-08-20 06:35:32,2025-08-20,06:35:32,17.37,"2025",5004
"25437","E Austin 2025","E Austin",2025-08-20 07:05:32,2025-08-20,07:05:32,17.29,"2025",5004
"25438","E Austin 2025","E Austin",2025-08-20 07:35:32,2025-08-20,07:35:32,17.2,"2025",5004
"25439","E Austin 2025","E Austin",2025-08-20 08:05:32,2025-08-20,08:05:32,17.2,"2025",5004
"25440","E Austin 2025","E Austin",2025-08-20 08:35:32,2025-08-20,08:35:32,17.07,"2025",5004
"25441","E Austin 2025","E Austin",2025-08-20 09:05:32,2025-08-20,09:05:32,17.11,"2025",5004
"25442","E Austin 2025","E Austin",2025-08-20 09:35:32,2025-08-20,09:35:32,17.11,"2025",5004
"25443","E Austin 2025","E Austin",2025-08-20 10:05:32,2025-08-20,10:05:32,17.24,"2025",5004
"25444","E Austin 2025","E Austin",2025-08-20 10:35:32,2025-08-20,10:35:32,17.37,"2025",5004
"25445","E Austin 2025","E Austin",2025-08-20 11:05:32,2025-08-20,11:05:32,17.76,"2025",5004
"25446","E Austin 2025","E Austin",2025-08-20 11:35:32,2025-08-20,11:35:32,18.57,"2025",5004
"25447","E Austin 2025","E Austin",2025-08-20 12:05:32,2025-08-20,12:05:32,19.3,"2025",5004
"25448","E Austin 2025","E Austin",2025-08-20 12:35:32,2025-08-20,12:35:32,19.69,"2025",5004
"25449","E Austin 2025","E Austin",2025-08-20 13:05:32,2025-08-20,13:05:32,19.82,"2025",5004
"25450","E Austin 2025","E Austin",2025-08-20 13:35:32,2025-08-20,13:35:32,20.12,"2025",5004
"25451","E Austin 2025","E Austin",2025-08-20 14:05:32,2025-08-20,14:05:32,20.37,"2025",5004
"25452","E Austin 2025","E Austin",2025-08-20 14:35:32,2025-08-20,14:35:32,20.63,"2025",5004
"25453","E Austin 2025","E Austin",2025-08-20 15:05:32,2025-08-20,15:05:32,20.85,"2025",5004
"25454","E Austin 2025","E Austin",2025-08-20 15:35:32,2025-08-20,15:35:32,21.1,"2025",5004
"25455","E Austin 2025","E Austin",2025-08-20 16:05:32,2025-08-20,16:05:32,21.88,"2025",5004
"25456","E Austin 2025","E Austin",2025-08-20 16:35:32,2025-08-20,16:35:32,21.02,"2025",5004
"25457","E Austin 2025","E Austin",2025-08-20 17:05:32,2025-08-20,17:05:32,20.98,"2025",5004
"25458","E Austin 2025","E Austin",2025-08-20 17:35:32,2025-08-20,17:35:32,20.89,"2025",5004
"25459","E Austin 2025","E Austin",2025-08-20 18:05:32,2025-08-20,18:05:32,20.85,"2025",5004
"25460","E Austin 2025","E Austin",2025-08-20 18:35:32,2025-08-20,18:35:32,20.76,"2025",5004
"25461","E Austin 2025","E Austin",2025-08-20 19:05:32,2025-08-20,19:05:32,20.63,"2025",5004
"25462","E Austin 2025","E Austin",2025-08-20 19:35:32,2025-08-20,19:35:32,20.5,"2025",5004
"25463","E Austin 2025","E Austin",2025-08-20 20:05:32,2025-08-20,20:05:32,20.33,"2025",5004
"25464","E Austin 2025","E Austin",2025-08-20 20:35:32,2025-08-20,20:35:32,20.16,"2025",5004
"25465","E Austin 2025","E Austin",2025-08-20 21:05:32,2025-08-20,21:05:32,20.03,"2025",5004
"25466","E Austin 2025","E Austin",2025-08-20 21:35:32,2025-08-20,21:35:32,19.95,"2025",5004
"25467","E Austin 2025","E Austin",2025-08-20 22:05:32,2025-08-20,22:05:32,19.73,"2025",5004
"25468","E Austin 2025","E Austin",2025-08-20 22:35:32,2025-08-20,22:35:32,19.6,"2025",5004
"25469","E Austin 2025","E Austin",2025-08-20 23:05:32,2025-08-20,23:05:32,19.47,"2025",5004
"25470","E Austin 2025","E Austin",2025-08-20 23:35:32,2025-08-20,23:35:32,19.26,"2025",5004
"25471","E Austin 2025","E Austin",2025-08-21 00:05:32,2025-08-21,00:05:32,19.17,"2025",5004
"25472","E Austin 2025","E Austin",2025-08-21 00:35:32,2025-08-21,00:35:32,19,"2025",5004
"25473","E Austin 2025","E Austin",2025-08-21 01:05:32,2025-08-21,01:05:32,18.92,"2025",5004
"25474","E Austin 2025","E Austin",2025-08-21 01:35:32,2025-08-21,01:35:32,18.83,"2025",5004
"25475","E Austin 2025","E Austin",2025-08-21 02:05:32,2025-08-21,02:05:32,18.66,"2025",5004
"25476","E Austin 2025","E Austin",2025-08-21 02:35:32,2025-08-21,02:35:32,18.49,"2025",5004
"25477","E Austin 2025","E Austin",2025-08-21 03:05:32,2025-08-21,03:05:32,18.44,"2025",5004
"25478","E Austin 2025","E Austin",2025-08-21 03:35:32,2025-08-21,03:35:32,18.32,"2025",5004
"25479","E Austin 2025","E Austin",2025-08-21 04:05:32,2025-08-21,04:05:32,18.19,"2025",5004
"25480","E Austin 2025","E Austin",2025-08-21 04:35:32,2025-08-21,04:35:32,18.1,"2025",5004
"25481","E Austin 2025","E Austin",2025-08-21 05:05:32,2025-08-21,05:05:32,18.02,"2025",5004
"25482","E Austin 2025","E Austin",2025-08-21 05:35:32,2025-08-21,05:35:32,17.93,"2025",5004
"25483","E Austin 2025","E Austin",2025-08-21 06:05:32,2025-08-21,06:05:32,17.8,"2025",5004
"25484","E Austin 2025","E Austin",2025-08-21 06:35:32,2025-08-21,06:35:32,17.67,"2025",5004
"25485","E Austin 2025","E Austin",2025-08-21 07:05:32,2025-08-21,07:05:32,17.63,"2025",5004
"25486","E Austin 2025","E Austin",2025-08-21 07:35:32,2025-08-21,07:35:32,17.54,"2025",5004
"25487","E Austin 2025","E Austin",2025-08-21 08:05:32,2025-08-21,08:05:32,17.46,"2025",5004
"25488","E Austin 2025","E Austin",2025-08-21 08:35:32,2025-08-21,08:35:32,17.41,"2025",5004
"25489","E Austin 2025","E Austin",2025-08-21 09:05:32,2025-08-21,09:05:32,17.41,"2025",5004
"25490","E Austin 2025","E Austin",2025-08-21 09:35:32,2025-08-21,09:35:32,17.5,"2025",5004
"25491","E Austin 2025","E Austin",2025-08-21 10:05:32,2025-08-21,10:05:32,17.59,"2025",5004
"25492","E Austin 2025","E Austin",2025-08-21 10:35:32,2025-08-21,10:35:32,17.76,"2025",5004
"25493","E Austin 2025","E Austin",2025-08-21 11:05:32,2025-08-21,11:05:32,18.1,"2025",5004
"25494","E Austin 2025","E Austin",2025-08-21 11:35:32,2025-08-21,11:35:32,18.96,"2025",5004
"25495","E Austin 2025","E Austin",2025-08-21 12:05:32,2025-08-21,12:05:32,19.77,"2025",5004
"25496","E Austin 2025","E Austin",2025-08-21 12:35:32,2025-08-21,12:35:32,20.12,"2025",5004
"25497","E Austin 2025","E Austin",2025-08-21 13:05:32,2025-08-21,13:05:32,20.29,"2025",5004
"25498","E Austin 2025","E Austin",2025-08-21 13:35:32,2025-08-21,13:35:32,20.55,"2025",5004
"25499","E Austin 2025","E Austin",2025-08-21 14:05:32,2025-08-21,14:05:32,20.76,"2025",5004
"25500","E Austin 2025","E Austin",2025-08-21 14:35:32,2025-08-21,14:35:32,21.15,"2025",5004
"25501","E Austin 2025","E Austin",2025-08-21 15:05:32,2025-08-21,15:05:32,21.49,"2025",5004
"25502","E Austin 2025","E Austin",2025-08-21 15:35:32,2025-08-21,15:35:32,21.66,"2025",5004
"25503","E Austin 2025","E Austin",2025-08-21 16:05:32,2025-08-21,16:05:32,22.65,"2025",5004
"25504","E Austin 2025","E Austin",2025-08-21 16:35:32,2025-08-21,16:35:32,21.58,"2025",5004
"25505","E Austin 2025","E Austin",2025-08-21 17:05:32,2025-08-21,17:05:32,21.53,"2025",5004
"25506","E Austin 2025","E Austin",2025-08-21 17:35:32,2025-08-21,17:35:32,21.4,"2025",5004
"25507","E Austin 2025","E Austin",2025-08-21 18:05:32,2025-08-21,18:05:32,21.15,"2025",5004
"25508","E Austin 2025","E Austin",2025-08-21 18:35:32,2025-08-21,18:35:32,21.1,"2025",5004
"25509","E Austin 2025","E Austin",2025-08-21 19:05:32,2025-08-21,19:05:32,20.93,"2025",5004
"25510","E Austin 2025","E Austin",2025-08-21 19:35:32,2025-08-21,19:35:32,20.72,"2025",5004
"25511","E Austin 2025","E Austin",2025-08-21 20:05:32,2025-08-21,20:05:32,20.5,"2025",5004
"25512","E Austin 2025","E Austin",2025-08-21 20:35:32,2025-08-21,20:35:32,20.33,"2025",5004
"25513","E Austin 2025","E Austin",2025-08-21 21:05:32,2025-08-21,21:05:32,20.16,"2025",5004
"25514","E Austin 2025","E Austin",2025-08-21 21:35:32,2025-08-21,21:35:32,20.03,"2025",5004
"25515","E Austin 2025","E Austin",2025-08-21 22:05:32,2025-08-21,22:05:32,19.82,"2025",5004
"25516","E Austin 2025","E Austin",2025-08-21 22:35:32,2025-08-21,22:35:32,19.69,"2025",5004
"25517","E Austin 2025","E Austin",2025-08-21 23:05:32,2025-08-21,23:05:32,19.52,"2025",5004
"25518","E Austin 2025","E Austin",2025-08-21 23:35:32,2025-08-21,23:35:32,19.35,"2025",5004
"25519","E Austin 2025","E Austin",2025-08-22 00:05:32,2025-08-22,00:05:32,19.17,"2025",5004
"25520","E Austin 2025","E Austin",2025-08-22 00:35:32,2025-08-22,00:35:32,19.05,"2025",5004
"25521","E Austin 2025","E Austin",2025-08-22 01:05:32,2025-08-22,01:05:32,18.92,"2025",5004
"25522","E Austin 2025","E Austin",2025-08-22 01:35:32,2025-08-22,01:35:32,18.74,"2025",5004
"25523","E Austin 2025","E Austin",2025-08-22 02:05:32,2025-08-22,02:05:32,18.57,"2025",5004
"25524","E Austin 2025","E Austin",2025-08-22 02:35:32,2025-08-22,02:35:32,18.44,"2025",5004
"25525","E Austin 2025","E Austin",2025-08-22 03:05:32,2025-08-22,03:05:32,18.32,"2025",5004
"25526","E Austin 2025","E Austin",2025-08-22 03:35:32,2025-08-22,03:35:32,18.19,"2025",5004
"25527","E Austin 2025","E Austin",2025-08-22 04:05:32,2025-08-22,04:05:32,18.02,"2025",5004
"25528","E Austin 2025","E Austin",2025-08-22 04:35:32,2025-08-22,04:35:32,17.89,"2025",5004
"25529","E Austin 2025","E Austin",2025-08-22 05:05:32,2025-08-22,05:05:32,17.8,"2025",5004
"25530","E Austin 2025","E Austin",2025-08-22 05:35:32,2025-08-22,05:35:32,17.67,"2025",5004
"25531","E Austin 2025","E Austin",2025-08-22 06:05:32,2025-08-22,06:05:32,17.59,"2025",5004
"25532","E Austin 2025","E Austin",2025-08-22 06:35:32,2025-08-22,06:35:32,17.46,"2025",5004
"25533","E Austin 2025","E Austin",2025-08-22 07:05:32,2025-08-22,07:05:32,17.37,"2025",5004
"25534","E Austin 2025","E Austin",2025-08-22 07:35:32,2025-08-22,07:35:32,17.24,"2025",5004
"25535","E Austin 2025","E Austin",2025-08-22 08:05:32,2025-08-22,08:05:32,17.2,"2025",5004
"25536","E Austin 2025","E Austin",2025-08-22 08:35:32,2025-08-22,08:35:32,17.2,"2025",5004
"25537","E Austin 2025","E Austin",2025-08-22 09:05:32,2025-08-22,09:05:32,17.2,"2025",5004
"25538","E Austin 2025","E Austin",2025-08-22 09:35:32,2025-08-22,09:35:32,17.2,"2025",5004
"25539","E Austin 2025","E Austin",2025-08-22 10:05:32,2025-08-22,10:05:32,17.41,"2025",5004
"25540","E Austin 2025","E Austin",2025-08-22 10:35:32,2025-08-22,10:35:32,17.59,"2025",5004
"25541","E Austin 2025","E Austin",2025-08-22 11:05:32,2025-08-22,11:05:32,17.93,"2025",5004
"25542","E Austin 2025","E Austin",2025-08-22 11:35:32,2025-08-22,11:35:32,18.83,"2025",5004
"25543","E Austin 2025","E Austin",2025-08-22 12:05:32,2025-08-22,12:05:32,19.56,"2025",5004
"25544","E Austin 2025","E Austin",2025-08-22 12:35:32,2025-08-22,12:35:32,19.95,"2025",5004
"25545","E Austin 2025","E Austin",2025-08-22 13:05:32,2025-08-22,13:05:32,20.07,"2025",5004
"25546","E Austin 2025","E Austin",2025-08-22 13:35:32,2025-08-22,13:35:32,20.25,"2025",5004
"25547","E Austin 2025","E Austin",2025-08-22 14:05:32,2025-08-22,14:05:32,20.59,"2025",5004
"25548","E Austin 2025","E Austin",2025-08-22 14:35:32,2025-08-22,14:35:32,20.85,"2025",5004
"25549","E Austin 2025","E Austin",2025-08-22 15:05:32,2025-08-22,15:05:32,21.06,"2025",5004
"25550","E Austin 2025","E Austin",2025-08-22 15:35:32,2025-08-22,15:35:32,21.28,"2025",5004
"25551","E Austin 2025","E Austin",2025-08-22 16:05:32,2025-08-22,16:05:32,22.09,"2025",5004
"25552","E Austin 2025","E Austin",2025-08-22 16:35:32,2025-08-22,16:35:32,21.15,"2025",5004
"25553","E Austin 2025","E Austin",2025-08-22 17:05:32,2025-08-22,17:05:32,21.06,"2025",5004
"25554","E Austin 2025","E Austin",2025-08-22 17:35:32,2025-08-22,17:35:32,20.93,"2025",5004
"25555","E Austin 2025","E Austin",2025-08-22 18:05:32,2025-08-22,18:05:32,20.68,"2025",5004
"25556","E Austin 2025","E Austin",2025-08-22 18:35:32,2025-08-22,18:35:32,20.63,"2025",5004
"25557","E Austin 2025","E Austin",2025-08-22 19:05:32,2025-08-22,19:05:32,20.46,"2025",5004
"25558","E Austin 2025","E Austin",2025-08-22 19:35:32,2025-08-22,19:35:32,20.16,"2025",5004
"25559","E Austin 2025","E Austin",2025-08-22 20:05:32,2025-08-22,20:05:32,19.95,"2025",5004
"25560","E Austin 2025","E Austin",2025-08-22 20:35:32,2025-08-22,20:35:32,19.65,"2025",5004
"25561","E Austin 2025","E Austin",2025-08-22 21:05:32,2025-08-22,21:05:32,19.47,"2025",5004
"25562","E Austin 2025","E Austin",2025-08-22 21:35:32,2025-08-22,21:35:32,19.39,"2025",5004
"25563","E Austin 2025","E Austin",2025-08-22 22:05:32,2025-08-22,22:05:32,19.26,"2025",5004
"25564","E Austin 2025","E Austin",2025-08-22 22:35:32,2025-08-22,22:35:32,19.05,"2025",5004
"25565","E Austin 2025","E Austin",2025-08-22 23:05:32,2025-08-22,23:05:32,18.92,"2025",5004
"25566","E Austin 2025","E Austin",2025-08-22 23:35:32,2025-08-22,23:35:32,18.79,"2025",5004
"25567","E Austin 2025","E Austin",2025-08-23 00:05:32,2025-08-23,00:05:32,18.7,"2025",5004
"25568","E Austin 2025","E Austin",2025-08-23 00:35:32,2025-08-23,00:35:32,18.53,"2025",5004
"25569","E Austin 2025","E Austin",2025-08-23 01:05:32,2025-08-23,01:05:32,18.4,"2025",5004
"25570","E Austin 2025","E Austin",2025-08-23 01:35:32,2025-08-23,01:35:32,18.27,"2025",5004
